"Household ID","Consumption (KWh)","Timestamp"
2,8.24,1728040500
3,5.54,1728040500
4,5.65,1728040500
5,7.12,1728040500
1,1.65,1728041400
2,6.76,1728041400
3,8.98,1728041400
4,4.14,1728041400
5,2.93,1728041400
1,0.68,1728042300
2,7.48,1728042300
3,0.69,1728042300
4,2.51,1728042300
5,6.55,1728042300
1,4.1,1728043200
2,7.76,1728043200
3,5.43,1728043200
4,5.52,1728043200
5,3.1,1728043200
1,1.18,1728044100
2,8.01,1728044100
3,2.2,1728044100
4,4.6,1728044100
5,0.45,1728044100
1,2.06,1728045000
2,6.33,1728045000
3,3.21,1728045000
4,5.12,1728045000
5,6.35,1728045000
1,1.69,1728045900
2,4.38,1728045900
3,8.08,1728045900
4,8.74,1728045900
5,0.58,1728045900
1,7.86,1728046800
2,3.26,1728046800
3,6.84,1728046800
4,0.27,1728046800
5,3.81,1728046800
1,0.94,1728047700
2,5.49,1728047700
3,2.43,1728047700
4,8.87,1728047700
5,4.74,1728047700
1,2.41,1728048600
2,7.64,1728048600
3,3.36,1728048600
4,1,1728048600
5,8.35,1728048600
1,3.59,1728049500
2,2.38,1728049500
3,6.98,1728049500
4,6.54,1728049500
5,3.3,1728049500
1,7.15,1728050400
2,1.75,1728050400
3,3.23,1728050400
4,6.87,1728050400
5,2.73,1728050400
1,3.92,1728051300
2,3.61,1728051300
3,0.17,1728051300
4,5.91,1728051300
5,0.6,1728051300
1,0.85,1728052200
2,0.81,1728052200
3,1.57,1728052200
4,4.14,1728052200
5,2.58,1728052200
1,6.75,1728053100
2,1.47,1728053100
3,4.23,1728053100
4,5.52,1728053100
5,3.74,1728053100
1,0.04,1728054000
2,0.92,1728054000
3,1.27,1728054000
4,2.53,1728054000
5,5.84,1728054000
1,6.56,1728054900
2,4.33,1728054900
3,4.63,1728054900
4,3.19,1728054900
5,4.42,1728054900
1,2.16,1728055800
2,8.76,1728055800
3,7.22,1728055800
4,8.33,1728055800
5,1.94,1728055800
1,4.41,1728056700
2,1.29,1728056700
3,4.47,1728056700
4,0.89,1728056700
5,8.27,1728056700
1,8.52,1728057600
2,4.04,1728057600
3,1.16,1728057600
4,2.04,1728057600
5,1.41,1728057600
1,3.62,1728058500
2,0.28,1728058500
3,6.28,1728058500
4,9,1728058500
5,8.55,1728058500
1,8.76,1728059400
2,2.13,1728059400
3,1.59,1728059400
4,6.58,1728059400
5,4.56,1728059400
1,4.57,1728060300
2,2.25,1728060300
3,0.61,1728060300
4,5.25,1728060300
5,0.09,1728060300
1,0.82,1728061200
2,7.14,1728061200
3,7.78,1728061200
4,2.17,1728061200
5,5.23,1728061200
1,4.67,1728062100
2,5.98,1728062100
3,6.93,1728062100
4,3.85,1728062100
5,6.37,1728062100
1,4.13,1728063000
2,8.93,1728063000
3,6.59,1728063000
4,1.17,1728063000
5,5.33,1728063000
1,1.94,1728063900
2,1.03,1728063900
3,7.91,1728063900
4,1.44,1728063900
5,1.33,1728063900
1,5.79,1728064800
2,1.58,1728064800
3,7.01,1728064800
4,4.21,1728064800
5,1.32,1728064800
1,3.69,1728065700
2,7.12,1728065700
3,0.18,1728065700
4,2.09,1728065700
5,6.01,1728065700
1,8.67,1728066600
2,7.08,1728066600
3,7.77,1728066600
4,4.46,1728066600
5,3.18,1728066600
1,4.29,1728067500
2,5.07,1728067500
3,0.55,1728067500
4,6,1728067500
5,1.19,1728067500
1,7.26,1728068400
2,2.68,1728068400
3,2.08,1728068400
4,2.55,1728068400
5,0.01,1728068400
1,6.05,1728069300
2,7.96,1728069300
3,6.02,1728069300
4,8.37,1728069300
5,2.66,1728069300
1,4.4,1728070200
2,5.34,1728070200
3,6.89,1728070200
4,6.07,1728070200
5,8.72,1728070200
1,1.78,1728071100
2,6.74,1728071100
3,8.2,1728071100
4,7.77,1728071100
5,5.65,1728071100
1,0.54,1728072000
2,7.02,1728072000
3,4.93,1728072000
4,6.08,1728072000
5,4.56,1728072000
1,4.61,1728072900
2,4.34,1728072900
3,6.33,1728072900
4,8.1,1728072900
5,7.71,1728072900
1,0.1,1728073800
2,6.06,1728073800
3,2.07,1728073800
4,2.33,1728073800
5,5.18,1728073800
1,4.51,1728074700
2,0.15,1728074700
3,1.57,1728074700
4,2.86,1728074700
5,0.63,1728074700
1,6.99,1728075600
2,6.62,1728075600
3,5.41,1728075600
4,8.81,1728075600
5,0.79,1728075600
1,1.38,1728076500
2,6.51,1728076500
3,6.42,1728076500
4,8.8,1728076500
5,5.58,1728076500
1,8.5,1728077400
2,4.35,1728077400
3,3.73,1728077400
4,1.79,1728077400
5,2.27,1728077400
1,2.5,1728078300
2,0.52,1728078300
3,7.32,1728078300
4,8.39,1728078300
5,2.46,1728078300
1,8.78,1728079200
2,4.83,1728079200
3,4.86,1728079200
4,1.75,1728079200
5,0.82,1728079200
1,3.64,1728080100
2,4.21,1728080100
3,8.09,1728080100
4,2.19,1728080100
5,3.87,1728080100
1,6.74,1728081000
2,3.08,1728081000
3,3.69,1728081000
4,6.05,1728081000
5,5.08,1728081000
1,1.83,1728081900
2,2.96,1728081900
3,0.74,1728081900
4,0.84,1728081900
5,5.47,1728081900
1,2.5,1728082800
2,3.63,1728082800
3,0.8,1728082800
4,6.03,1728082800
5,2.12,1728082800
1,0.02,1728083700
2,7.5,1728083700
3,7.53,1728083700
4,5.62,1728083700
5,4.51,1728083700
1,5.51,1728084600
2,2.41,1728084600
3,6.54,1728084600
4,5.87,1728084600
5,4.97,1728084600
1,4.2,1728085500
2,2.96,1728085500
3,4.82,1728085500
4,2.21,1728085500
5,4.14,1728085500
1,0.63,1728086400
2,5.81,1728086400
3,7.89,1728086400
4,4.48,1728086400
5,0.18,1728086400
1,2.66,1728087300
2,4.43,1728087300
3,6.67,1728087300
4,8.29,1728087300
5,2.25,1728087300
1,0.29,1728088200
2,4.1,1728088200
3,1.09,1728088200
4,1.3,1728088200
5,6.27,1728088200
1,7.36,1728089100
2,7.17,1728089100
3,3.88,1728089100
4,6.3,1728089100
5,2.82,1728089100
1,1.38,1728090000
2,2.69,1728090000
3,1.89,1728090000
4,4.21,1728090000
5,6.62,1728090000
1,7.14,1728090900
2,0.05,1728090900
3,2.9,1728090900
4,1.56,1728090900
5,2.17,1728090900
1,6.77,1728091800
2,8.54,1728091800
3,8.67,1728091800
4,6.72,1728091800
5,8.68,1728091800
1,6.71,1728092700
2,3.85,1728092700
3,6.34,1728092700
4,2.9,1728092700
5,0.27,1728092700
1,1.19,1728093600
2,1.17,1728093600
3,1.52,1728093600
4,7.07,1728093600
5,2.84,1728093600
1,4.42,1728094500
2,1.72,1728094500
3,6.13,1728094500
4,4.31,1728094500
5,6.25,1728094500
1,1.55,1728095400
2,3.15,1728095400
3,2.02,1728095400
4,6.18,1728095400
5,1.95,1728095400
1,2.19,1728096300
2,6.53,1728096300
3,2.73,1728096300
4,3.31,1728096300
5,7.52,1728096300
1,2.18,1728097200
2,1.02,1728097200
3,5.87,1728097200
4,8.13,1728097200
5,1.99,1728097200
1,4.33,1728098100
2,2.02,1728098100
3,8.33,1728098100
4,2.35,1728098100
5,7.17,1728098100
1,5.2,1728099000
2,7.26,1728099000
3,4.53,1728099000
4,0.84,1728099000
5,1.46,1728099000
1,6.36,1728099900
2,0.79,1728099900
3,1.85,1728099900
4,8.15,1728099900
5,2.51,1728099900
1,3.14,1728100800
2,8.79,1728100800
3,4.52,1728100800
4,4.67,1728100800
5,1.43,1728100800
1,2.99,1728101700
2,8.39,1728101700
3,1.74,1728101700
4,5.98,1728101700
5,2.76,1728101700
1,0.82,1728102600
2,6.52,1728102600
3,8.95,1728102600
4,5.18,1728102600
5,0.24,1728102600
1,3.31,1728103500
2,7.12,1728103500
3,5.82,1728103500
4,5.89,1728103500
5,0.33,1728103500
1,7.7,1728104400
2,8.73,1728104400
3,3.85,1728104400
4,5.64,1728104400
5,5.01,1728104400
1,4.58,1728105300
2,2.78,1728105300
3,8.15,1728105300
4,6.87,1728105300
5,3.45,1728105300
1,2.83,1728106200
2,8.56,1728106200
3,0.14,1728106200
4,3.97,1728106200
5,7.65,1728106200
1,0.47,1728107100
2,2.66,1728107100
3,2.72,1728107100
4,6.57,1728107100
5,4.83,1728107100
1,1.99,1728108000
2,1.15,1728108000
3,0.12,1728108000
4,1.72,1728108000
5,5.27,1728108000
1,6.82,1728108900
2,2.41,1728108900
3,7.15,1728108900
4,2.27,1728108900
5,8.53,1728108900
1,0.63,1728109800
2,3.78,1728109800
3,0.97,1728109800
4,7.55,1728109800
5,5.27,1728109800
1,1.67,1728110700
2,0.61,1728110700
3,2.71,1728110700
4,3.18,1728110700
5,8.54,1728110700
1,8.69,1728111600
2,5.02,1728111600
3,6.71,1728111600
4,1.42,1728111600
5,5.79,1728111600
1,8.82,1728112500
2,7.2,1728112500
3,6.33,1728112500
4,6.05,1728112500
5,2.59,1728112500
1,6.56,1728113400
2,5.5,1728113400
3,5.77,1728113400
4,3.78,1728113400
5,2.75,1728113400
1,8.85,1728114300
2,5.8,1728114300
3,3.62,1728114300
4,0.6,1728114300
5,6.94,1728114300
1,3.07,1728115200
2,1.31,1728115200
3,6.93,1728115200
4,8,1728115200
5,3.98,1728115200
1,7.34,1728116100
2,7.14,1728116100
3,2.02,1728116100
4,5.11,1728116100
5,1.17,1728116100
1,6.61,1728117000
2,0.58,1728117000
3,7.72,1728117000
4,8.13,1728117000
5,7.1,1728117000
1,8.68,1728117900
2,5.47,1728117900
3,2.01,1728117900
4,4.84,1728117900
5,3.32,1728117900
1,1.08,1728118800
2,6.89,1728118800
3,4.27,1728118800
4,8.81,1728118800
5,6.37,1728118800
1,5.3,1728119700
2,0.95,1728119700
3,4.46,1728119700
4,5.09,1728119700
5,2.31,1728119700
1,3.99,1728120600
2,6.55,1728120600
3,5.88,1728120600
4,4.13,1728120600
5,3.76,1728120600
1,5.16,1728121500
2,5.92,1728121500
3,8.96,1728121500
4,6.8,1728121500
5,0.57,1728121500
1,0.31,1728122400
2,1.33,1728122400
3,6.81,1728122400
4,1.36,1728122400
5,0.21,1728122400
1,7.15,1728123300
2,7.3,1728123300
3,0.28,1728123300
4,8.54,1728123300
5,4.43,1728123300
1,6.45,1728124200
2,3.38,1728124200
3,1.01,1728124200
4,2.54,1728124200
5,4.28,1728124200
1,5.14,1728125100
2,8.89,1728125100
3,6.25,1728125100
4,2.91,1728125100
5,1.18,1728125100
1,2.51,1728126000
2,8.53,1728126000
3,0.37,1728126000
4,6.43,1728126000
5,5.45,1728126000
1,8.52,1728126900
2,6.15,1728126900
3,6.66,1728126900
4,8.25,1728126900
5,0.93,1728126900
1,0.85,1728127800
2,5.83,1728127800
3,4.74,1728127800
4,3.4,1728127800
5,1.97,1728127800
1,4.36,1728128700
2,5.15,1728128700
3,2.63,1728128700
4,8.78,1728128700
5,1.97,1728128700
1,1.53,1728129600
2,7.58,1728129600
3,0.59,1728129600
4,5.19,1728129600
5,0.26,1728129600
1,7.44,1728130500
2,2.13,1728130500
3,0.03,1728130500
4,7.54,1728130500
5,6.2,1728130500
1,1.84,1728131400
2,3.51,1728131400
3,5.59,1728131400
4,4.63,1728131400
5,5.07,1728131400
1,7.32,1728132300
2,2.41,1728132300
3,7.95,1728132300
4,4.09,1728132300
5,2.67,1728132300
1,1.71,1728133200
2,0.41,1728133200
3,2.9,1728133200
4,6.69,1728133200
5,4.4,1728133200
1,6.72,1728134100
2,2.5,1728134100
3,1.76,1728134100
4,7.64,1728134100
5,8.66,1728134100
1,2.12,1728135000
2,0.93,1728135000
3,5.11,1728135000
4,2.2,1728135000
5,4.55,1728135000
1,8.92,1728135900
2,5.01,1728135900
3,7.71,1728135900
4,4.92,1728135900
5,8.08,1728135900
1,1.9,1728136800
2,6.47,1728136800
3,6.25,1728136800
4,0.76,1728136800
5,5.47,1728136800
1,6.76,1728137700
2,0.04,1728137700
3,4.19,1728137700
4,7.05,1728137700
5,7.27,1728137700
1,2.44,1728138600
2,5.63,1728138600
3,3.45,1728138600
4,6.75,1728138600
5,1.19,1728138600
1,4.72,1728139500
2,4.16,1728139500
3,6.18,1728139500
4,0.76,1728139500
5,7.47,1728139500
1,6.3,1728140400
2,4.55,1728140400
3,5.97,1728140400
4,8.88,1728140400
5,2.03,1728140400
1,1.28,1728141300
2,1.86,1728141300
3,4.7,1728141300
4,1.52,1728141300
5,3.59,1728141300
1,3.25,1728142200
2,6.09,1728142200
3,3.37,1728142200
4,4.27,1728142200
5,5.82,1728142200
1,4.61,1728143100
2,8.4,1728143100
3,8.94,1728143100
4,8.22,1728143100
5,7.02,1728143100
1,3.37,1728144000
2,2.06,1728144000
3,5.43,1728144000
4,4.75,1728144000
5,2.63,1728144000
1,8.71,1728144900
2,2.16,1728144900
3,4.42,1728144900
4,6.02,1728144900
5,8.18,1728144900
1,8.43,1728145800
2,1.87,1728145800
3,1.28,1728145800
4,3.63,1728145800
5,2.66,1728145800
1,7.04,1728146700
2,0.36,1728146700
3,6.27,1728146700
4,6.7,1728146700
5,7.83,1728146700
1,6.08,1728147600
2,5.58,1728147600
3,6.78,1728147600
4,4.63,1728147600
5,2.92,1728147600
1,4.04,1728148500
2,8.66,1728148500
3,1.16,1728148500
4,7.39,1728148500
5,0.16,1728148500
1,2.38,1728149400
2,7.13,1728149400
3,0.12,1728149400
4,2.1,1728149400
5,0.79,1728149400
1,1.59,1728150300
2,3.35,1728150300
3,7.97,1728150300
4,1.76,1728150300
5,0.82,1728150300
1,4.98,1728151200
2,5.27,1728151200
3,5.54,1728151200
4,7.91,1728151200
5,3.45,1728151200
1,6.7,1728152100
2,3.72,1728152100
3,1.39,1728152100
4,4.01,1728152100
5,5.59,1728152100
1,1.29,1728153000
2,2.47,1728153000
3,6,1728153000
4,8.43,1728153000
5,1.5,1728153000
1,4.51,1728153900
2,0.65,1728153900
3,0.04,1728153900
4,4.32,1728153900
5,8.54,1728153900
1,0.72,1728154800
2,3.51,1728154800
3,1.04,1728154800
4,5.42,1728154800
5,6.16,1728154800
1,5.3,1728155700
2,7.47,1728155700
3,2,1728155700
4,8.86,1728155700
5,4.18,1728155700
1,4.69,1728156600
2,5.64,1728156600
3,3.24,1728156600
4,8.25,1728156600
5,0.88,1728156600
1,2,1728157500
2,4.75,1728157500
3,0.94,1728157500
4,1,1728157500
5,8.99,1728157500
1,4.23,1728158400
2,1.37,1728158400
3,8.53,1728158400
4,5.65,1728158400
5,6.42,1728158400
1,3.89,1728159300
2,8.76,1728159300
3,8.98,1728159300
4,3.33,1728159300
5,0.89,1728159300
1,6.53,1728160200
2,7.9,1728160200
3,3.47,1728160200
4,7.28,1728160200
5,7.2,1728160200
1,4.28,1728161100
2,7.93,1728161100
3,4.53,1728161100
4,6.66,1728161100
5,6.31,1728161100
1,1.38,1728162000
2,5.6,1728162000
3,4.59,1728162000
4,4.88,1728162000
5,5.97,1728162000
1,4.04,1728162900
2,1.22,1728162900
3,3.17,1728162900
4,8,1728162900
5,5.4,1728162900
1,6.59,1728163800
2,7.91,1728163800
3,0.57,1728163800
4,5.77,1728163800
5,5.43,1728163800
1,4.22,1728164700
2,4.16,1728164700
3,7.32,1728164700
4,8.35,1728164700
5,3.67,1728164700
1,7.79,1728165600
2,2.96,1728165600
3,5.19,1728165600
4,8.17,1728165600
5,3.35,1728165600
1,3.71,1728166500
2,7.14,1728166500
3,3.97,1728166500
4,2.64,1728166500
5,7.33,1728166500
1,8.29,1728167400
2,6.16,1728167400
3,2.45,1728167400
4,3.54,1728167400
5,2.11,1728167400
1,3.4,1728168300
2,0.55,1728168300
3,2.82,1728168300
4,7.42,1728168300
5,8.66,1728168300
1,1.05,1728169200
2,8.86,1728169200
3,8.29,1728169200
4,3.87,1728169200
5,0.13,1728169200
1,4.6,1728170100
2,2.59,1728170100
3,0.95,1728170100
4,6.9,1728170100
5,2.04,1728170100
1,3.61,1728171000
2,3.16,1728171000
3,4.3,1728171000
4,2.82,1728171000
5,1.18,1728171000
1,6.9,1728171900
2,0.81,1728171900
3,6.59,1728171900
4,1.95,1728171900
5,3.7,1728171900
1,4.17,1728172800
2,1.18,1728172800
3,4.46,1728172800
4,6.72,1728172800
5,3.73,1728172800
1,2.82,1728173700
2,7.62,1728173700
3,8.78,1728173700
4,4.14,1728173700
5,3.03,1728173700
1,1.35,1728174600
2,7.16,1728174600
3,4.26,1728174600
4,8.02,1728174600
5,6.96,1728174600
1,0.5,1728175500
2,8.27,1728175500
3,3.43,1728175500
4,1.51,1728175500
5,3.16,1728175500
1,3.27,1728176400
2,2.41,1728176400
3,7.58,1728176400
4,5.8,1728176400
5,7.59,1728176400
1,2.99,1728177300
2,3.89,1728177300
3,2.01,1728177300
4,4.45,1728177300
5,6.53,1728177300
1,2.62,1728178200
2,5.48,1728178200
3,3.1,1728178200
4,4.06,1728178200
5,1.15,1728178200
1,2.93,1728179100
2,3.92,1728179100
3,7.81,1728179100
4,5.82,1728179100
5,8.02,1728179100
1,4.71,1728180000
2,5.21,1728180000
3,5.66,1728180000
4,3.91,1728180000
5,0.13,1728180000
1,7.61,1728180900
2,8.51,1728180900
3,1.68,1728180900
4,1.05,1728180900
5,1.88,1728180900
1,5.81,1728181800
2,8.65,1728181800
3,6.23,1728181800
4,8.59,1728181800
5,8.31,1728181800
1,6.06,1728182700
2,8.33,1728182700
3,8.47,1728182700
4,3.21,1728182700
5,8.86,1728182700
1,2.1,1728183600
2,3.23,1728183600
3,1.32,1728183600
4,7.73,1728183600
5,4,1728183600
1,5.67,1728184500
2,0.51,1728184500
3,8.39,1728184500
4,7.08,1728184500
5,4.25,1728184500
1,3.4,1728185400
2,3.55,1728185400
3,2.56,1728185400
4,8.07,1728185400
5,3.43,1728185400
1,0.64,1728186300
2,7.88,1728186300
3,1.88,1728186300
4,2.69,1728186300
5,6.94,1728186300
1,1.24,1728187200
2,7.99,1728187200
3,1.13,1728187200
4,7.39,1728187200
5,6.27,1728187200
1,0.08,1728188100
2,4.99,1728188100
3,4.21,1728188100
4,2.42,1728188100
5,6.35,1728188100
1,0.99,1728189000
2,6.79,1728189000
3,3.2,1728189000
4,8.34,1728189000
5,8.21,1728189000
1,0.23,1728189900
2,4.71,1728189900
3,8.38,1728189900
4,2.11,1728189900
5,6.47,1728189900
1,1.49,1728190800
2,5.97,1728190800
3,1.93,1728190800
4,2.66,1728190800
5,1.57,1728190800
1,1.2,1728191700
2,1.85,1728191700
3,1.73,1728191700
4,6.96,1728191700
5,5.28,1728191700
1,6.41,1728192600
2,3.96,1728192600
3,5.87,1728192600
4,0.45,1728192600
5,1.09,1728192600
1,8.9,1728193500
2,0.74,1728193500
3,3.51,1728193500
4,4.92,1728193500
5,1.55,1728193500
1,3.91,1728194400
2,5.27,1728194400
3,1.44,1728194400
4,3.09,1728194400
5,5.14,1728194400
1,6.33,1728195300
2,8.78,1728195300
3,6.13,1728195300
4,5.29,1728195300
5,8.98,1728195300
1,7.9,1728196200
2,3.03,1728196200
3,8.65,1728196200
4,6.17,1728196200
5,2.79,1728196200
1,4.37,1728197100
2,2.28,1728197100
3,0.94,1728197100
4,1.24,1728197100
5,3,1728197100
1,8.27,1728198000
2,2.8,1728198000
3,1.28,1728198000
4,1.69,1728198000
5,8.42,1728198000
1,5.59,1728198900
2,1.28,1728198900
3,6.88,1728198900
4,0.56,1728198900
5,7.77,1728198900
1,3.96,1728199800
2,4.9,1728199800
3,7.29,1728199800
4,0.56,1728199800
5,8.27,1728199800
1,1.76,1728200700
2,5.15,1728200700
3,1.18,1728200700
4,8.3,1728200700
5,3.39,1728200700
1,1.01,1728201600
2,0.84,1728201600
3,8.82,1728201600
4,1.86,1728201600
5,3.74,1728201600
1,4.46,1728202500
2,1.56,1728202500
3,6.76,1728202500
4,0.48,1728202500
5,7.82,1728202500
1,2.4,1728203400
2,3.14,1728203400
3,3.26,1728203400
4,0.39,1728203400
5,8.81,1728203400
1,0.51,1728204300
2,5.34,1728204300
3,2.22,1728204300
4,2.47,1728204300
5,6.45,1728204300
1,2.9,1728205200
2,3.83,1728205200
3,7.69,1728205200
4,1.66,1728205200
5,5.8,1728205200
1,6.61,1728206100
2,9,1728206100
3,6.6,1728206100
4,5.86,1728206100
5,3.48,1728206100
1,7.36,1728207000
2,6.97,1728207000
3,4.23,1728207000
4,7.72,1728207000
5,5.23,1728207000
1,7.21,1728207900
2,0.53,1728207900
3,7.11,1728207900
4,2.2,1728207900
5,3.83,1728207900
1,8.99,1728208800
2,4.54,1728208800
3,4.8,1728208800
4,8.08,1728208800
5,2.92,1728208800
1,8.11,1728209700
2,4.1,1728209700
3,8.67,1728209700
4,8.71,1728209700
5,8.54,1728209700
1,5.88,1728210600
2,6.12,1728210600
3,7.01,1728210600
4,1.37,1728210600
5,7.48,1728210600
1,3.24,1728211500
2,4,1728211500
3,0.85,1728211500
4,4.03,1728211500
5,0.03,1728211500
1,2.34,1728212400
2,4.67,1728212400
3,3.53,1728212400
4,8.62,1728212400
5,3.04,1728212400
1,0.53,1728213300
2,8.52,1728213300
3,0.82,1728213300
4,6.62,1728213300
5,4.08,1728213300
1,5.69,1728214200
2,3.97,1728214200
3,6.43,1728214200
4,6.74,1728214200
5,8.73,1728214200
1,8.01,1728215100
2,4.94,1728215100
3,4.84,1728215100
4,3.66,1728215100
5,7.36,1728215100
1,6.82,1728216000
2,5.72,1728216000
3,3.52,1728216000
4,0.55,1728216000
5,8.02,1728216000
1,2.36,1728216900
2,0.34,1728216900
3,5.13,1728216900
4,6.21,1728216900
5,3.67,1728216900
1,6.82,1728217800
2,4.7,1728217800
3,2.92,1728217800
4,3.97,1728217800
5,4.02,1728217800
1,7.25,1728218700
2,0.02,1728218700
3,7.79,1728218700
4,4.76,1728218700
5,6.77,1728218700
1,8.83,1728219600
2,8.87,1728219600
3,7.96,1728219600
4,1.3,1728219600
5,4.02,1728219600
1,1.92,1728220500
2,8.6,1728220500
3,4.51,1728220500
4,8.29,1728220500
5,1.39,1728220500
1,5.66,1728221400
2,3.41,1728221400
3,4.86,1728221400
4,3.45,1728221400
5,7.7,1728221400
1,2.86,1728222300
2,8.05,1728222300
3,8.4,1728222300
4,5.08,1728222300
5,2.84,1728222300
1,0.62,1728223200
2,7.19,1728223200
3,6.33,1728223200
4,8.6,1728223200
5,7.08,1728223200
1,3,1728224100
2,4.25,1728224100
3,6.15,1728224100
4,3.71,1728224100
5,6.56,1728224100
1,8.7,1728225000
2,7.87,1728225000
3,8.76,1728225000
4,4.1,1728225000
5,5.18,1728225000
1,5.34,1728225900
2,5.34,1728225900
3,0.73,1728225900
4,6.67,1728225900
5,4.25,1728225900
1,0.9,1728226800
2,3.82,1728226800
3,8.27,1728226800
4,6.2,1728226800
5,7.87,1728226800
1,0.61,1728227700
2,0.54,1728227700
3,1.83,1728227700
4,5.71,1728227700
5,1.87,1728227700
1,1.43,1728228600
2,0.4,1728228600
3,6.39,1728228600
4,8.97,1728228600
5,2.79,1728228600
1,8.34,1728229500
2,6.72,1728229500
3,2.33,1728229500
4,1.1,1728229500
5,1.04,1728229500
1,7.34,1728230400
2,2.11,1728230400
3,7.53,1728230400
4,1.67,1728230400
5,9.01,1728230400
1,0.57,1728231300
2,6.18,1728231300
3,5.07,1728231300
4,7.11,1728231300
5,1.87,1728231300
1,1.92,1728232200
2,8.3,1728232200
3,8.21,1728232200
4,3.05,1728232200
5,7.15,1728232200
1,8.02,1728233100
2,7.77,1728233100
3,2.62,1728233100
4,8.24,1728233100
5,2.29,1728233100
1,4.39,1728234000
2,0.23,1728234000
3,3.2,1728234000
4,6.18,1728234000
5,5.36,1728234000
1,2.95,1728234900
2,4.18,1728234900
3,4.16,1728234900
4,2.33,1728234900
5,4.64,1728234900
1,7.91,1728235800
2,0.26,1728235800
3,5.71,1728235800
4,3.35,1728235800
5,8.14,1728235800
1,4.23,1728236700
2,6.35,1728236700
3,7.3,1728236700
4,3.24,1728236700
5,8.33,1728236700
1,2.03,1728237600
2,5.44,1728237600
3,8.36,1728237600
4,9,1728237600
5,2.03,1728237600
1,8.96,1728238500
2,3.27,1728238500
3,2.38,1728238500
4,3.92,1728238500
5,8.36,1728238500
1,5.76,1728239400
2,7.06,1728239400
3,1.94,1728239400
4,5.81,1728239400
5,1.73,1728239400
1,7.11,1728240300
2,3.8,1728240300
3,3.68,1728240300
4,0.89,1728240300
5,1.76,1728240300
1,4.04,1728241200
2,7.02,1728241200
3,6.16,1728241200
4,5.23,1728241200
5,3.74,1728241200
1,1.54,1728242100
2,6.83,1728242100
3,5.3,1728242100
4,2.46,1728242100
5,7.08,1728242100
1,1.6,1728243000
2,2.67,1728243000
3,1.17,1728243000
4,4.69,1728243000
5,6.63,1728243000
1,8.66,1728243900
2,6.44,1728243900
3,5.38,1728243900
4,0.56,1728243900
5,1.86,1728243900
1,3.41,1728244800
2,2.85,1728244800
3,8.84,1728244800
4,8.81,1728244800
5,7.48,1728244800
1,7.47,1728245700
2,2.6,1728245700
3,6.03,1728245700
4,8.62,1728245700
5,1.83,1728245700
1,2.85,1728246600
2,6.7,1728246600
3,8.97,1728246600
4,5.63,1728246600
5,1.87,1728246600
1,4.76,1728247500
2,1.11,1728247500
3,0.32,1728247500
4,8.88,1728247500
5,4.99,1728247500
1,5.34,1728248400
2,2.03,1728248400
3,7.67,1728248400
4,4.54,1728248400
5,6.37,1728248400
1,6.98,1728249300
2,4.76,1728249300
3,2.23,1728249300
4,2.21,1728249300
5,1.31,1728249300
1,7.48,1728250200
2,1.11,1728250200
3,8.23,1728250200
4,7.67,1728250200
5,4.67,1728250200
1,4.3,1728251100
2,3.92,1728251100
3,0.77,1728251100
4,7.2,1728251100
5,1.66,1728251100
1,4.15,1728252000
2,3.14,1728252000
3,1.23,1728252000
4,8.23,1728252000
5,6.27,1728252000
1,5.51,1728252900
2,1.17,1728252900
3,6.17,1728252900
4,8.32,1728252900
5,8.11,1728252900
1,7.19,1728253800
2,1.98,1728253800
3,1.85,1728253800
4,8.81,1728253800
5,5.59,1728253800
1,3.66,1728254700
2,3.07,1728254700
3,1.3,1728254700
4,2.33,1728254700
5,1.4,1728254700
1,6.9,1728255600
2,8.43,1728255600
3,6.01,1728255600
4,0.44,1728255600
5,6.27,1728255600
1,1.29,1728256500
2,6.94,1728256500
3,6.08,1728256500
4,4.11,1728256500
5,5.01,1728256500
1,1.48,1728257400
2,4.43,1728257400
3,8.09,1728257400
4,4.08,1728257400
5,0.25,1728257400
1,7.92,1728258300
2,3.78,1728258300
3,4.78,1728258300
4,6.55,1728258300
5,6.27,1728258300
1,5.14,1728259200
2,4.75,1728259200
3,6.62,1728259200
4,5.33,1728259200
5,4.59,1728259200
1,6.68,1728260100
2,5.02,1728260100
3,3.78,1728260100
4,7.95,1728260100
5,0.83,1728260100
1,4.03,1728261000
2,4.69,1728261000
3,6.67,1728261000
4,7.84,1728261000
5,5.67,1728261000
1,7.78,1728261900
2,1.42,1728261900
3,2.62,1728261900
4,3.78,1728261900
5,5.46,1728261900
1,8.94,1728262800
2,7.05,1728262800
3,6.94,1728262800
4,3.8,1728262800
5,7.2,1728262800
1,0.44,1728263700
2,4.34,1728263700
3,5.06,1728263700
4,3.7,1728263700
5,0.17,1728263700
1,2.45,1728264600
2,0.65,1728264600
3,3.72,1728264600
4,2.49,1728264600
5,1.66,1728264600
1,0.86,1728265500
2,2.46,1728265500
3,7.09,1728265500
4,2.12,1728265500
5,3.09,1728265500
1,2.11,1728266400
2,6.3,1728266400
3,0.73,1728266400
4,3.09,1728266400
5,0.45,1728266400
1,2.31,1728267300
2,2.12,1728267300
3,0.4,1728267300
4,0.95,1728267300
5,3.09,1728267300
1,7.42,1728268200
2,0.17,1728268200
3,8.25,1728268200
4,5.02,1728268200
5,0.87,1728268200
1,0.11,1728269100
2,0.15,1728269100
3,0.24,1728269100
4,1.92,1728269100
